external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,annotation
CNqAkOYRM1M,185851,20030216,Allan Houston 53pts vs. LA Lakers (02.16.2003),Allan Houston,2000,185851,,,,0,20030216-Allan Houston
iv_mNAqSCM4,139114,20010105,Chris Webber 51pts-26reb vs. Pacers (01.05.2001)- Power Dunk on Jermaine O'Neal,"Jermaine O'Neal,Chris Webber",2000,185477,UrG3337FLqQ,Chris Webber 51 points 26 rebounds vs Pacers 01.05.2001,46363,1,20010105-Jermaine O'Neal
ov_4fI7IY3g,104997,20071104,Ray Allen Game Winner vs. Raptors!,Ray Allen,2000,184559,DpgLZz8gK2o,Ray Allen Buzzer Beater vs Raptors,79562,1,20071104-Ray Allen
sC7cpeAqL94,154408,20090203,Ray Allen Game Winner vs 76ers! 2-3-09,Ray Allen,2000,183970,miibmn8AreU,"Ray Allen Game Winning 3 on Sixers - February 3, 2009",29562,1,20090203-Ray Allen
MlBq-qXUdcs,127117,20081106,Brandon Roy game winner vs. Rockets (RADIO CALL!!!),Brandon Roy,2000,183200,4vUyHIczpO0|8XfamTw6aVs,Brandon Roy Buzzer Beater against Rockets 11/6/08|Brandon Roy Game Winner vs. Houston Rockets 11/6/08,33588|22495,2,20081106-Brandon Roy
FXgXPaCVa00,182551,20070330,Trevor Ariza Monster One-Handed Dunk On Jermaine O'Neal,"Jermaine O'Neal,Trevor Ariza",2000,182551,,,,0,20070330-Jermaine O'Neal
DlW-x-5KCs4,181092,20030208,2003 NBA on TNT 3pt-Contest - Kenny Smith vs Danny Ainge 2/8/03,"Kenny Smith,Charles Barkley,Danny Ainge",2000,181092,,,,0,20030208-Kenny Smith
cGBI6PvPznA,90209,20090604,Kobe Bryant Sick Crossover and Hangtime Layup - Game 1 Highlight 6/4/2009,Kobe Bryant,2000,180222,WOq-h4k5u-Q,"Kobe ""Grumpy"" Bryant Game 1 Presser - 2009 NBA Finals - Lakers vs Magic 6/4/2009",90013,1,20090604-Kobe Bryant
bzD-S2cWfgg,179843,20040127,Dirk Nowitzki - 7-footer hitting 8 threes in a game,Dirk Nowitzki,2000,179843,,,,0,20040127-Dirk Nowitzki
lz29FUCJWWc,5382233,20160227,Stephen Curry 46 points @ OKC (Full Highlights) (02/27/16) UNREAL CLUTCH! ᴴᴰ,Stephen Curry,2010,13546991,quI--kovXgI|bwYikORm7I8|eQhxRZmvwag|L84ESPr192E|QEha6TJqiGY|GvvbghQNS3Y|rGjN-TjUEQA|eZUG93tmIVY|9dheZHuPSAo|h4ygRVAUe9M|YkaqIujpcbw|jPIZMtNUR-w|yK01QBMCthU|bMvgkWy4vLc|gWP5d9lo5JQ|rsf7iWwdCHQ|cyyX2Q-a1gk|Y9nSD_RrBx4|piN7X4wwMys|GCst8Gx6-mk,"Stephen Curry UNREAL Highlights 2016.02.27 at Thunder - 46 Pts, 2 NBA Records, 12 3's, CLUTCH!|Rihanna - Work | Curry vs Thunder | 2015-16 NBA Season|Stephen Curry Game Winner - Golden State Warriors vs Oklahoma City Thunder - February 27, 2016|Stephen Curry Injury vs Thunder (02/27/16) NBA 2015/16 Season|Stephen Curry vs Kevin Durant SUPERSTARS Duel 2016.02.27 - KD With 37 Pts, Steph With 46, 12 3's GW!|Stephen Curry's AMAZING Record Tying Game Winning 3 Point Shot @ OKC (02/27/16)ᴴᴰ|Thunder fans reaction to steph curry game winner 2/27/16|Golden State Warriors vs Oklahoma City Thunder - February 27, 2016|Stephen Curry Buzzer Beater V.S Oklahoma City Thunder - 2/27/2016|Curry is Midorima - Warriors vs Thunder 2016.02.27|Stephen Curry AMAZING Record Tying Game Winning 3 Point Shot @ Thunder (02/27/16)ᴴᴰ|Thunder Fans Reaction To Stephen Curry Half Court Game Winner 2.27.2016|Steph Curry Ankle Injury | Warriors vs Thunder | February 27 2016 | NBA 2015-16 Season|Stephen Curry all 12 3-pointers vs Oklahoma City Thunder 2016.02.27|Stephen Curry last second 3 pointer to win over Thunder (Ties NBA 3pointers record)  2016.02.27|STEPH CURRY BUZZER BEATER GAME WINNER FROM MARS VS OKC 2/27/16|Steph Curry NBA Record 12 3 - pointers + Game Winner vs Thunder (2016.02.27)|STEPHEN CURRY 2015-2016 MVP Award Full Press Conference|Stephen Curry Injury vs Oklahoma Thunder (Westbrook lands on Currys ankle) 2016.02.27|STEPH CURRY OUT!! WITH GRADE 1 MCL INJURY (NBA Playoffs: Clippers, Rockets)",4687814|717601|491434|484925|407357|253940|245233|190364|155523|131225|102019|81308|56428|54348|33708|18280|16980|14097|11150|11024,20,20160227-Stephen Curry
KwxurH0dGmA,9360435,20141014,Kobe Gives Curry Respect After Draining Long Three,"Stephen Curry,Kobe Bryant",2010,9360435,,,,0,20141014-Stephen Curry
0-yh0hf7sBU,7585400,20160619,Last minute of the 2016 NBA Finals Game 7,LeBron James,2010,9203061,3mJx4FM5_zU|J3SrVmNyRxE|-s3ymau5R88|HdK2YtYGrZs|9P1XNCDSVrQ|Z0DjeR0jKFs,"Cleveland Cavaliers vs Golden State Warriors - June 19, 2016|The Greatest Celebration in Cleveland History | Cavaliers 2016 NBA Champions|CRYING AFTER THE NBA FINALS & MITB 2016! (Cavs Win & Dean Ambrose Cashes In)|GameTime: Dwayne Wade Interview | Cavaliers vs Warriors - Game 7 | June 19, 2016 | NBA Finals|Lebron James Cavaliers Locker Room Celebration | NBA Finals Cavaliers vs Warriors Game 7|LeBron James Postgame Interview #1 | Cavaliers vs Warriors - Game 7 | June 19, 2016 | NBA Finals",883078|346740|209693|136308|27674|14168,6,20160619-LeBron James
YFSSaLB-4SA,6708656,20160413,Kobe's Amazing Last 3 minutes and 20 seconds // Lakers - Jazz 4.13.2016,Kobe Bryant,2010,8980346,y64OsZNYhp0|Rx2inwUj_F0|yUVVaROIvO8|-Kp8F93j-Lo|Ny-buK2zXZc|0MrgWsvvMNk|nmVEGQc34k8|uyD4Bqq9mlU|ZbUc7Q_ggoI|G-X3pJOxBC4|CStf9nGwqUw|pAXPhnNYKUI,"Kobe Bryant Amazing last 3 minutes in his FINAL GAME vs Jazz (2016.04.13)|Kobe Bryant Amazing last 3 minutes in his FINAL GAME vs Jazz (04/13/16)|Kobe Bryant's last seconds in the NBA - his final 2 free throws for 60 Points!|Utah Jazz vs Los Angeles Lakers - April 13, 2016|KOBE BRYANT'S LAST GAME EVER!!! DROPS 60 THEN QUITS! Kobe's Amazing Last 3 minutes | 4.13.2016|Kobe Bryant Speech After Final Game... 04.13.16 Mamba Out|April 13, 2016 - Jazz vs. Lakers - Kobe Bryant Game Winning Jumper|Kobe Bryant FINAL Game | 60 Points | Lakers Vs Jazz (4/13/2016) | THANK YOU KOBE|Kobe Bryant's Final Game Farewell Speech|FAN STEALS KOBE BRYANT'S Final Game TOWEL! Scores 60 points, stolen towel = arrest or ebay payday!?|Los Angeles Lakers Farewell Tribute To Kobe Bryant 04.13.16 Mamba Day|Kobe Bryant's Incredible Last 3 minutes of His Farewell Game | Jazz at Lakers - 04/13/2016",1470825|255875|138624|135881|82468|67687|50334|17887|14885|12619|12571|12034,12,20160413-Kobe Bryant
rR3NhE8fBs8,7619368,20140212,Jeremy Lin Game Winner @ Toronto Raptors 14/2/12,Jeremy Lin,2010,7619368,,,,0,20140212-Jeremy Lin
8dkm9TCNB4A,7123656,20110112,Blake Griffin dunks on the Heat   [01-12-2011],"LeBron James,Dwyane Wade,Blake Griffin",2010,7532557,0L2zLg-PXCU|O8QZ3NmFjks|UWcL3czCiR0|gOQXiv8GAdA|9gh_vTRE-B4|aJH1D8Y63bk,"Eric Bledsoe HUGE block on LeBron James (Jan. 12, 2011)|Blake Griffin dunk against the Heat 1-12-11|Villain LeBron James vs Rookie Blake Griffin NASTY SUPERSTARS Duel 2011.01.12 - 51 Pts Combined,|Eric Bledsoe great chase down block on Mario Chalmers (Jan. 12, 2011)|LeBron James Twist's Ankle But Hit's A 3|NBA Breakdown: Heat @ Clippers - (LeBron's) Karma is a B-TCH 1.12.11",132718|129483|52714|44358|25418|24210,6,20110112-LeBron James
8iWWFk6TX18,6355381,20120210,Jeremy Lin career-high 38pts vs. Lakers || 2.10.12 || HD,Jeremy Lin,2010,7127272,zPVFjmiR7qo|HGm_BCnA1Gw|yz_0XnbqdrM|xI_QCWWNedE|i2e1Svrh5sQ|IqW9UoYRpLI|Je7RTDVNrf0|i7M5ZXIJfEM|u_C-8r4JHpE,"Jeremy Lin Knicks vs Lakers 2/10/2012 360' spin move through the defense for the lay in|Jeremy Lin Handshake (LAL vs NYK 02/10/12)|Jeremy Lin Giving Derek Fisher and The Lakers the Business. 2/10/2012 Part 1|Jeremy Lin 38pts vs. Lakers First half 林書豪對湖人隊取得38分 半場精華 2012.2.10|LINSANITY at the Garden: Jeremy Lin and Knicks intros before facing Lakers|Jeremy Lin KILLER spin move on Derek Fisher (Feb 10, 2012)|Jeremy Lin The Lin-sanity Continues vs. Lakers 38pts 林書豪延續超卓表現 (2012.2.10)|Jeremy Lin Giving the Lakers the Business. 2/10/12 Part 2|Jeremy Lin Drives and Hits vs. Lakers First half 38pts 2012.2.10 林書豪對湖人隊取得38分",282689|114643|88321|86487|67486|63049|29437|27705|12074,9,20120210-Jeremy Lin
Sh2ZT1aPBoE,3187334,20120404,Blake Griffin Poster Dunk on Pau Gasol - Lakers @ Clippers - 4/4/2012,"Blake Griffin,Pau Gasol",2010,6112195,PzxFJa6rfsg|nvEdZezNziM|G549CERPnak|yBXb2sCdYUc|wcRGMUmHBno|i9sKNqMgkgU|vkBM5PXnMuY|kVSAC52BnAM|VZf6VyIhUzM|gXTlcrmhRX0|O4Qzow01eyE,"Blake Griffin posterizes Pau Gasol twice in the same game (2012.04.04)|何謂霸王肘灌籃? Blake Griffin 霸道的秀給你看!! 2012.4.4 vs Lakers|Blake Griffin absolutely DESTROYS Pau Gasol (Apr. 4, 2012)|4-4-12 Blake Griffin put-back slam over Pau Gasol|Kobe Bryant & Andrew Bynum vs Chris Paul & Blake Griffin Full Battle 2012.04.04 - 104 Pts Combined!|Blake Griffin Dunk Of The Year On Pau Gasol 4/4/2012|Blake Griffin posterizes Pau Gasol - MURDER DUNK 4/4/2012|Blake Griffin Dunks ALL Over Pau Gasol (Lakers - 4/4/12)|Blake Griffin posterizes Pau Gasol Twice! A Murder In Lob City 4/4/2012|Blake Griffin Dunk DESTROYS Pau Gasol (Clippers vs. Lakers 04/04/12)|Blake Griffin MONSTER putback on Pau Gasol (Apr 4, 2012)",1314154|477779|330697|262930|228299|151277|48772|48157|23866|22628|16302,11,20120404-Blake Griffin
zUp1k03_PsQ,3164109,20120214,Jeremy Lin 4th quarter highlights vs Raptors (GW 3pts.) || 2.14.12  || HD,Jeremy Lin,2010,6091876,fLk0dE8Z9U8|JIHTi7cz3Qo|uUcc9Hpt4jU|Ezmb1vZDlT8|Zb22lzH8hTg|YPs3LejANx4|HdEKDUOLFCU|bDtXd0D3mMM|MJxIE8F-PyQ|yKl35Tnt4DA|njRpqyijnW4|8wygjY59TrA|UZ6e-kkJUtA|UyOG1MWRKVE|auKKDZdKNAE|DIOhCmveUBQ|6wwcMhSIg18|ZhczQYVmtek|IqWpMlfdTLw|r2KFhOoijgM|P7CDTQPZ9jM|9GFGBTQjWuk|BUznJ9Xbl14,"HD Jeremy Lin 27pts 11ast Knicks vs Raptors 2/14/2012|Jeremy Lin Game-Winner vs Toronto [MSG broadcast] (2012.02.14)|The Jeremy Lin Show Vs. Toronto Raptors (2/14/12)|[HD] NBA 2012-02-15 尼克 VS 暴龍 林書豪 Linsanity  Lin plays hero for Knicks 絕殺3分球|Jeremy Lin's Three-Point Buzzer Finisher!|Mike Breen's BANG call on Jeremy Lin's Game Winning 3 pointer vs Raptors on February 14, 2012 (MSG)|Jeremy Lin Game Winning 3 Pointer !!!! HD VIDEO|NBA 2012-02-14 TOP TEN 今日十大好球 TOP10 林書豪 拿1.5.8名 Linsanity|Jeremy Lin hits Game Winning Three pointer Buzzer Shot vs. Raptors 2/14/12|豪小子明拼6連勝 神奇沙發現身 2012.02.14|Linsanity - New York Knicks vs Toronto Raptors - Jeremy Lin vs Jose Calderon Feb 14 2012|The Jeremy Lin Show Vs. Toronto Raptors (2012-2-14)|Jeremy Lin's game winning 3-Pointer vs. Toronto Raptors (02/14/2012)|Jeremy Lin #17, Winning the last second against Toronto Raptors Feb 14 2012|Jeremy Lin Last Second 3-pointer @ Toronto Feb 14 2012 HD|Jeremy Lin Game Winner vs Toronto Raptors February 14th 2012|Jeremy Lin game winning three vs. Raptors (Feb 14, 2012)|Jeremy Lin Beast Game Winning Shot vs Raptors Feb 14 2012|Jeremy Lin Game Winner at Toronto - A fan from Toronto Almost Got a Heart Attack (Feb 14, 2012)|Jeremy Lin intro in Toronto Feb 14, 2012|Jeremy Lin Game Winner against Toronto Raptors 02/14/2012|Jeremy Lin's Three Point shot winning against the Raptors|NBA Jeremy Lin incredible Victory Toronto Raptors   2.14.2012",865836|393061|341553|246589|191872|122857|120284|90699|81861|73264|70461|65875|46421|38527|32902|27320|24272|22463|21014|14291|13774|11712|10859,23,20120214-Jeremy Lin
ZfIJEyWYTdE,5938296,20140426,LeBron Stares Down Michael Jordan While Dunking,"LeBron James,Michael Jordan",2010,5951550,qlp1VmPocwI,LeBron James stares down Michael Jordan while dunking: Heat vs. Bobcats Game 3 (4.26.14),13254,1,20140426-LeBron James
e04uyfgVgjY,4278683,20110524,Derrick Rose 3 nasty dunks vs Heat (2011 NBA playoffs ECF GM4),"Dwyane Wade,LeBron James,Derrick Rose",2010,4650374,WkFeZfEpNnM|LhP8dIRJbc0|OmuFAUZXAxk|M29rAsiocSQ|Xrh1AQGDyA4|hn3RIsV9kVA|pCPaG71BtoU|EYsEylHsq4A,"AND1: Derrick Rose Goes Coast-to-Coast for the Two-Handed Tomahawk Dunk  (Game 4, May 24, 2011)|Dwyane Wade clutch game-sealing block on Derrick Rose (2011 NBA playoffs ECF GM4)|Too Fast for LeBron: Derrick Rose HUGE One-Handed Breakaway Dunk (Game 4, May 24, 2011)|Dwyane Wade MONSTER Block on Derrick Rose (Game 4, May 24, 2011)|Block of the Night: LeBron James FREAKISH Block on Derrick Rose (Game 4, May 24, 2011)|Derrick Rose SICK dunk on Joel Anthony (May 24, 2011)|Lebron's Travel vs Chicago Bulls Game 4 5/24/11|SICK: LeBron James One-Handed Fastbreak Dunk on Luol Deng (Game 4, May 24, 2011)",107909|90785|69026|40558|20481|18964|12431|11537,8,20110524-Dwyane Wade
HHk7gpEGkmI,4395451,20100109,Reke's Phantom Shot,Tyreke Evans,2010,4514273,rD1IX13EiWY,Tyreke Evans Game Winner vs Denver Nuggets,118822,1,20100109-Tyreke Evans
lOBgZXdxz5E,3261890,20120219,[HD]林書豪打爆小牛8分鐘紀錄 Jeremy Lin Knicks VS Mavericks 2.19.2012,Jeremy Lin,2010,4483020,_PfmkmeySeM|WGivgBwFw9E|ZFur5NDh9Ko|L1PDYyUBYRA|mBlZVjdUgNY|0-HlCyLB6hs|YcKZhdWH3tE|JJxeRbCin_E|qtwDLB98rJY|WHQUnTV0Eh4|WTkNF6dQGT8|a0gnB9MO72s,"The Jeremy Lin Show Vs. Dallas Mavericks (2/19/12)|Magic Johnson & Jon Barry analyze Jeremy Lin's game (2-19-12)|2012-02-20 NBA 尼克 vs 小牛 林書豪 生涯新高 14助攻 精彩畫面|2012-02-20 NBA 尼克 vs 小牛 林書豪 上半精華 Jeremy Lin|Jeremy Lin 3 Pointer Over Dirk Nowitzki - Mavericks @ Knicks 2/19/2012|2012-02-20 NBA 尼克 vs 小牛 林書豪 關鍵抄截 扣籃得分|Jeremy Lin Steal & Dunk - Mavericks @ Knicks 2/19/2012|Jeremy Lin 28 points vs. Dallas Mavericks || 2.19.12 || HD|The Jeremy Lin Show Vs. Dallas Mavericks (2012-2-19)|2012-02-20 NBA 尼克 vs 小牛 林書豪 精彩切入禁區 AND1|2012-02-20 NBA 尼克 vs 小牛 林書豪 單吃 基德 Jeremy Lin|Jeremy Lin Shoots Over Jason Kidd: Dallas Mavericks vs. New York Knicks | February 19, 2012",780406|153161|77293|47648|38312|33688|17996|17813|17568|13512|13070|10663,12,20120219-Jeremy Lin
VG6FzmB1mdg,3334255,20100121,Kobe Bryant vs Lebron James [Cavs vs Lakers] 2009-2010,"Kobe Bryant,LeBron James",2010,3746636,82pv7VttQ0w,"LeBron James sings on ""Forever"" by Drake & Eminem in time out Lakers vs. Cavaliers (21.01.2010)",412381,1,20100121-Kobe Bryant
5nyBpt9tRsg,3105499,20150123,Klay Thompson 37pt 3rd Quarter CSN Bay Area feed 1-23-15,Klay Thompson,2010,3157365,d7zoAVjx0e8|Ux4izvWR-bE|_3V8ZkhVh3Q|KMKLLfoBtRc,"Klay Thompson scores 37 points in a quarter! (1-23-15)|Warriors 2014-15 Season: Game 41 vs. Kings|Klay Thompson All 37 Points in 3rd Quarter! | 52 Points | January 23 2015|Klay Thompson's RECORD - 37 Pts in 3rd Qtr | Kings at Warriors | Jan. 23, 2015 | 2014-15 NBA Season",17845|13223|10536|10262,4,20150123-Klay Thompson
m3A6wJBZ7hE,1749760,20120204,"""Linsanity"" First Game",Jeremy Lin,2010,3123835,7mr3P2JMcd8|8j68bl8LmFg|2WDK6NCsxzo|3Yemo_YPR78|fSKlqpTIc5A,The Jeremy Lin Show Vs. New Jersey Nets (2/4/12)|＊ (2012-02-04)《Linsanity》1-year anniversary 《林來瘋》林書豪 成名之作|[HD] Jeremy Lin - Identity|The Jeremy Lin Show Vs. New Jersey Nets (2012-2-4)|The Jeremy Lin  vs New Jersey Nets   2.4.2012   HD   - YouTube.flv,941602|349645|56000|16454|10374,5,20120204-Jeremy Lin
dkIJn7qbfHU,2931010,20101112,"Blake Griffin crazy dunk attempt over Stuckey (Nov 12, 2010)","Rodney Stuckey,Blake Griffin",2010,2931010,,,,0,20101112-Rodney Stuckey
jo1UlzDeY-o,2883620,20120428,Derrick Rose ACL Knee Injury - 4/28/2012 2012 NBA Playoffs Game 1,Derrick Rose,2010,2919632,0S0xX3YdLv8,Derrick Rose tears ACL late in game vs Sixers Bulls-Sixers Game 1 4-28-12,36012,1,20120428-Derrick Rose
BUdLLdR8Pow,2918355,20100307,Kobe Doesn't Flinch.,Kobe Bryant,2010,2918355,,,,0,20100307-Kobe Bryant
6brTdgkALFY,2586927,20151128,"Stephen Curry vs Seth Curry Brothers Highlight 2015.11.28 - 28 Pts, 8 Assists Combined","Stephen Curry,Seth Curry",2010,2614644,RLtNiWqz8DA,Seth Curry hits the triples vs. brother Steph Curry's Warriors 11/28/2015,27717,1,20151128-Stephen Curry
GuPzSTCBTUs,2379047,20151225,"LeBron James vs Stephen Curry Christmas Battle 2015.12.25 - 44 Pts, 16 Rebs Combined, MVPs Duel!","Stephen Curry,LeBron James",2010,2566661,h2OinXBGYsI,Kyrie Irving vs Stephen Curry Christmas Battle 2015.12.25 - 31 Pts. 9 Dimes Combined,187614,1,20151225-Stephen Curry
H8gdrILm47o,2395692,20130306,Kobe Bryant fools Hornets on inbounds play gets breakaway dunk Lakers-Hornet 3-6-13,Kobe Bryant,2010,2407219,QIHi3EBuniA,Kobe Bryant's Greatest Games: 42 Points 7 Reb 12 Ast vs. New Orleans Hornets (03/06/13),11527,1,20130306-Kobe Bryant
Z9q8jsVQnNk,2328442,20120103,Blake Griffin Posterizes Kendrick Perkins - Thunder @ Clippers 1/30/2012,"Kendrick Perkins,Blake Griffin",2010,2328442,,,,0,20120103-Kendrick Perkins
mtcT1PRD7u4,2209574,20121030,Kevin Garnett ignores Ray Allen: Celtics vs. Heat (10.30.12),"Ray Allen,Kevin Garnett",2010,2304202,Vfqc2o1QzTM|e5Fps7fnDPg,"Ray Allen Greets Kevin Garnett, Kevin Garnett Doesn't Flinch - Celtics @ Heat 10/30/2012|Kevin Garnett 'IGNORES' Ray Allen's Handshake Attempt (10/30/12)",83602|11026,2,20121030-Ray Allen
iF5Ji26XCIw,2223317,20120110,Dwyane Wade hurts Nate Robinson's feelings 1.10.12 (HD),"Dwyane Wade,Nate Robinson",2010,2223317,,,,0,20120110-Dwyane Wade
6CKHOMKqxYw,2127420,20120128,"DeSagana Diop worst free throw ever! (Jan 28, 2012)",DeSagana Diop,2010,2219035,Oq6AcPD0YRw,"DeSagana Diop's ""worst free throw ever"" entry",91615,1,20120128-DeSagana Diop
qge70eEDP6o,2144272,20140115,James Harden breaks Austin Rivers' ankles for the game-winner,"James Harden,Austin Rivers",2010,2178940,G6XebhDAXW8,James Harden clutch shot over Austin Rivers 1-15-14,34668,1,20140115-James Harden
ZdmsNA6yhXY,1709772,20101216,J.R. Smith dunk on Gary Neal - Spurs @ Nuggets 12/16/10,"Gary Neal,J. R. Smith",2010,2101846,89a2hHKfkgo|hn90M4C4YNg|HoZWWlP_R7w|kyAtcXx8Tlk|YmP7njOGgc4|TL4BTnP2rdE|K7i5g0xerJM|FdKhvApnsHI,"NBA Jr Smith AMAZING Dunk Over Gary Neal (Dunk Of the Year)!!! 12/16/2010|J.R. Smith Crazy Dunk vs Spurs 12/16/10|J.R. Smith Posterized Gary Neal (12.16.2010)|JR Smith HUGE DUNK over Gary Neal (Dec. 16, 2010)|JR Smith posterizes Gary Neal|J R  Smith dunk on George Hill   Spurs @ Nuggets 12/16/2010|Kevin Harlan reacts to J.R. Smith's basket|JR's High-Flying Two-Handed And-1 Slam - 12.16.10",179667|66352|37238|27345|23364|22125|21100|14883,8,20101216-Gary Neal
SLipFJrpkrM,2060133,20111119,Allen Iverson CROSSES UP Jeff Teague!,"Allen Iverson,Jeff Teague",2010,2060133,,,,0,20111119-Allen Iverson
Dxbs4HRcFlA,1972268,20151030,Stephen Curry vs James Harden MVP Duel 2015.10.30 GSW at HOU - Curry owns it!!!,"James Harden,Stephen Curry",2010,1972268,,,,0,20151030-James Harden
i7cVBlxc8OA,1072849,20141031,Jeremy Lin waves off Kobe Bryant and scores!,"Chris Paul,Kobe Bryant,Jeremy Lin",2010,1963214,UyrxAlftfac|IQpmOA1X5Ok|4h3YDXkwUws|wuPvNjtnef8|oH6N58mfjKI|zHkXiZ5Q4Ko,"Jeremy Lin林書豪-10/31/2014 Lakers vs Clippers 湖人vs快艇|Jeremy Lin ( 17 PTS ) vs. Clippers + Referre's (10-31-2014)|October 31, 2014 - Clippers vs. Lakers - Kobe Bryant Reverse Dunk On Matt Barnes|October 31, 2014 - Clippers vs. Lakers - Jeremy Lin Gets Fouled But No Whistle|October 31, 2014 - Clippers vs. Lakers - Kobe Bryant Scoop Layup|Kobe Reverse Dunk against the Clippers (Matt Barnes) - 10.31.14",310305|249118|209905|76957|26935|17145,6,20141031-Chris Paul
pdyRB8iT_NM,1934892,20110407,Derrick Rose killer cross over Rondo & Poohdini lay up April 7 2011,"Derrick Rose,Rajon Rondo",2010,1934892,,,,0,20110407-Derrick Rose,Derrick Rose crossover
dbVD0WlE3BA,1911514,20130819,Kid crosses over James Harden,James Harden,2010,1911514,,,,0,20130819-James Harden
5RNX0ofgbUY,1902363,20140519,Stephen A Smith Reaction: Before & After 2015 Knicks Draft (Kristaps Porzingis),"Stephen A. Smith,Kristaps Porziņģis",2010,1902363,,,,0,20140519-Stephen A. Smith
KgLMI784M4E,1852885,20110526,LeBron James and Dwyane Wade go on a 19-4 comeback run to advance to 2011 NBA Finals (5.26.11),"LeBron James,Dwyane Wade",2010,1896289,pLPRelDH9QE,"Luol Deng dunks on LeBron James (May 26, 2011)",43404,1,20110526-LeBron James
lHY3t5S8CyQ,1273881,20160203,"Stephen Curry vs John Wall UNREAL Duel 2016.02.03 - Wall With 41 Pts, Steph With 51 Pts, 11 Threes!","John Wall,Stephen Curry",2010,1867484,YlqmvauDs8g|UDnGyw58XOQ|ywtY51-2wCs|xiO_7JrGa_A|_A4sIKwCNNw,"Stephen Curry ( 51 PTS ) vs. Wizards (2-3-2016)|Golden State Warriors vs Washington Wizards - February 3, 2016|Stephen Curry & Klay Thompson Tie Most 3's by Teammates with 17|Stephen Curry 25Pts (7 3-pointers) in 1st quarter alone vs Washington Wizards 2016.02.03|Warriors 2015-16 Season: Game 49 vs Wizards",469168|51099|41266|21269|10801,5,20160203-John Wall
FkxcY45bP2U,1642920,20130318,LeBron James Dunk On Jason Terry -  Heat @ Celtics 3/18/2013,"LeBron James,Jason Terry",2010,1865893,_9lH5cxFl9g|tpx-X3yR5fA|q-c_4qnorjM|8U1YmHxIIU8|KubGA57442o|jXvRef9QQy0,"Lebron James Game-Winning Shot Heat-Celtics 3-18-13|March 18, 2013 - LeBron James Posterizes, Destroys, & Kills Jason Terry (Ultimate Collection)!!!|LeBron James MANLY Freight Train Dunk Posterization Over Jason Terry-Heat vs Celtics 3/18/13|Lebron James Dunk on Jason Terry Phish Style|LeBron James / Juwan Howard beef|LeBron James' MONSTER alley-oop dunk on Jason Terry: Heat vs. Celtics (3.18.13)",86386|43315|33825|23658|21816|13973,6,20130318-LeBron James
4p3xWG3mkXE,1677637,20130522,LeBron's OT buzzer-beating game-winner vs Pacers!,LeBron James,2010,1769746,HZ7E-YlJ5lo|_CUXWhGXbV0|NhNO1Tagj7M|7SesO0MhucI,LeBron James' game-winning layup at the buzzer: Pacers vs. Heat Game 1 (5.22.13)|Lebron James GAMEWINNING layup in OVERTIME! 2013 CLUTCH! #Miami #Heat #NBA #LeBron|Lebron James Game Winner   Heat vs Pacers   May 22 2013   Game 1   NBA 201213|LeBron James Game-Winning TRAVEL vs. Pacers 05/22/2013 Eastern Conference Finals Game 1,36599|27998|14424|13088,4,20130522-LeBron James
