external_video_id,estimated_view_count,date,duration,categories,decade
fKbLHkDvhk8,395059,20110310,60,shot|move,2010
mKghHrj982U,394267,20120408,130,shot,2010
JIHTi7cz3Qo,393061,20120214,76,shot,2010
osXg-KoJMJc,392813,20170219,126,,2010
a0aExb9cOJU,392501,20130312,16,,2010
1EOYSzVLQyc,392127,20131109,56,,2010
T7AQdECazx0,391385,19880226,151,,1980
2Kt5xiLd2p0,391376,20120114,105,,2010
EV4BNpa71VA,390218,20160509,83,pass,2010
-xViX37d_zI,389351,20130125,114,shot,2010
_nVg9p7Yl08,389255,20130315,NaN,shot,2010
51k3HQyc7oA,387684,20170116,669,,2010
wfUV57PT7-E,387630,20090508,132,,2000
a4qy1klDae4,387503,19840709,699,,1980
EyAhap7huXI,387473,20060122,154,,2000
HSavi56dqAI,387036,20140427,127,fight|shot,2010
EqiDpmk5Sdg,386593,20151027,269,,2010
3WuDCWelR9g,385880,20130401,20,,2010
4l2DlWagWJI,383687,20160309,1605,,2010
MXkv5_YE7_8,383673,20151105,1042,,2010
UtHMvxq-w-g,383561,20130907,198,dunk,2010
vrjcKUMubOw,383084,20161122,73,pass|shot,2010
YMY7IWVX0JA,383059,20120415,162,,2010
5-b5wYcGadw,381115,20011229,707,pass|move|shot,2000
_GFsFGlbiBg,380746,20120104,69,dunk|shot,2010
V6UBI0llbX8,380609,20160518,79,,2010
WCIq7QMdV0c,380233,20071221,106,,2000
hm3D4wKe8fY,379519,20080208,71,shot,2000
0nGCm_kyUu8,379403,20090227,61,shot,2000
MDjF7Bz6qdU,378726,20120202,126,,2010
lT8dYYvlrc0,378610,20141213,169,pass|shot,2010
uUTfJlezXPY,377679,19940121,132,shot,1990
Mz4_NQ7-GkQ,375844,20081018,511,pass,2000
-cy1mjsCdoA,375820,20091211,25,block,2000
61dRAp0voaM,374871,20081106,142,shot,2000
0Da6hjuHZB0,374744,20161112,354,pass|move,2010
Fsy4_IXakNU,374537,20100314,152,block|shot,2010
uOQ-DM6CIYE,374230,20161028,450,pass,2010
S-Ln4y04ZQM,373369,19901021,138,,1990
NXHvLFoN7qE,371312,20070119,246,fight,2000
SgCiqocx6WQ,370196,20160417,426,,2010
hPnKbG5yxSE,369804,20170129,172,,2010
zylBl6Upzkc,368956,20080316,53,shot,2000
c0Iys7FrLJc,367618,19970214,654,,1990
h7xa0i2o27I,367195,20050130,86,,2000
6yGMOf9VbPk,367162,20120220,507,pass,2010
Ij8yfeAfKkE,366872,20130224,37,dunk,2010
7l053a5oYxc,365320,20090202,34,move,2000
1OkCKMksZOo,365276,20130510,254,fight|pass,2010
Cy6uigdabDs,365101,19960614,472,pass,1990
uVRRwzZbO2g,364917,20160522,88,,2010
cppRemI3KDc,364537,19930302,114,dunk,1990
ADBkiiTMR5E,363353,20160302,20,dunk,2010
SzMWKo0uDu8,363265,19971217,659,pass,1990
KqxOb77ZquI,362202,20170106,23,,2010
64OWlQDLFSU,361415,20150304,102,shot,2010
lUDIy3o_52k,361079,20150608,212,,2010
5r1VM0DIHLA,360858,20130210,29,shot|pass|move,2010
SXdyQin8wkc,360069,20110316,46,dunk,2010
copUoW4VcKU,359739,20100129,30,block,2010
Gt3iJSmwkZ4,358838,20080611,110,,2000
6YHzbtIrv1U,358187,20111203,47,block|shot,2010
3rxU9s2TqDc,357905,20110511,250,,2010
2e4BwXZcj0o,357500,20090506,32,dunk,2000
crJr5aOJv5Q,355693,20151107,77,shot,2010
JoiNztbezyA,355503,20090222,76,,2000
0TGPo8kXj_I,355265,20141030,203,,2010
MYcQDgmZKXs,354913,19971016,499,shot|pass|move|injury,1990
EkgBr6NGgwI,354115,20160511,86,,2010
maS9smxRubI,352548,19860608,342,,1980
DQFRnOAcG-0,352449,20080428,220,fight,2000
ZRvdH2R6-wg,351827,20120612,37,,2010
SjPROkvnJIg,351143,20141225,108,,2010
vEVlvruAWgs,351136,20091113,68,dunk,2000
bFZqNx191N0,350750,20130310,16,shot,2010
3GEukXx-7zg,350518,20080529,24,pass|shot,2000
h2XhTpUiZEM,350483,20141028,9,fight,2010
8j68bl8LmFg,349645,20120204,476,,2010
eAsW_V-xO98,349576,20130128,471,,2010
Bs4itgh1Tgk,349335,20110306,257,,2010
n2O0D1wHImw,348591,20050213,100,shot,2000
AAEiIdQwX50,348010,20120208,137,,2010
1fvIOg6WAL8,346939,20130226,69,fight,2010
J3SrVmNyRxE,346740,20160619,241,block,2010
dsCK6m1uhqE,346086,20150102,83,shot,2010
Z2NuXzYK2ZM,344475,20110523,176,,2010
46GL3jpxbuI,344190,20101103,23,,2010
wh-iowZB4kI,344028,20120506,79,injury,2010
N92rzPyQzVI,343324,20120606,783,shot|pass,2010
xJUUUdMlRpo,342174,20160524,74,pass,2010
WwKY1tLLo1w,342080,20160526,79,,2010
uUcc9Hpt4jU,341553,20120214,535,shot,2010
GAyNFLXF-_k,340269,20040226,287,,2000
cnb5AWmx7So,339827,20160530,507,,2010
WxeHYBppmY8,339632,20060322,19,dunk,2000
RjZIw1Rd4mw,339254,20151217,287,,2010
j8Tk_AK45eA,338800,20091204,233,shot,2000
me6Wn_-C0pU,338678,20090313,514,shot,2000
bZkb7a1RWWE,338420,19960416,609,,1990
Bebes9rEaRQ,338200,20101010,18,,2010
TyrBUDQOTNk,338150,20110806,87,shot,2010
Q2uYTSiXJEQ,337143,20161027,126,,2010
JgUyzKwrTcU,336608,19940407,584,,1990
XCxqnyUBEXo,336490,20120106,42,,2010
d6r76q0QJto,336423,20170104,181,,2010
p8pTBjhIr40,336012,20111219,161,,2010
gSlA2yb-I4A,335672,20100103,32,,2010
WVzxLAlTkzM,335488,20090104,183,,2000
2IIuXNmQE2I,335278,20140801,47,move|injury,2010
d3t9B-TGPZ0,334839,20130920,1444,,2010
v0VN4yWunPY,334674,19930723,660,shot|fight,1990
A2JE2L4vhNA,334543,20130308,263,shot,2010
4RAk7PB9qXY,334539,20120328,202,,2010
rDdUcsgDIRY,333819,20161113,404,pass|move,2010
Rk_x4IQ32wM,333405,20081030,65,,2000
Dsh_CeHKskw,333399,20140212,580,,2010
boFNhX4jXCw,333360,20140716,85,,2010
jDPKIQgqPb4,333219,20101016,16,dunk|pass,2010
ITq6QCVMbv0,333214,20130327,45,fight,2010
PpTrfrrSk44,332940,20151013,379,,2010
c5BXVi9huxM,332746,20170228,204,,2010
DlbNaXnUV1w,332372,19870130,610,,1980
llI_mGFwDsY,332346,20150223,34,move|shot,2010
pMLzLRSQkx4,331953,20100425,34,dunk,2010
10qIOjwBCUk,331108,20120314,29,,2010
G549CERPnak,330697,20120404,59,,2010
Vu7UCxgOUcM,330662,20170119,734,,2010
Vz6ARZqznjw,330471,20130118,43,shot,2010
d8vbdA0wGuI,329746,20120130,71,dunk,2010
qWJqiGGIma4,329126,20141021,398,pass|injury,2010
mF_zqcTfNAY,329014,20100606,199,shot|pass,2010
Yfhp7LiZaVs,328411,20050202,36,dunk,2000
3DOXbTT-MDM,328391,20120211,44,,2010
HuPKycBMD4c,327601,20140207,35,,2010
6zW2r89_cRI,327199,20161025,NaN,,2010
9EvTDimgpMo,327044,20170112,NaN,,2010
UrS66Uu0bb4,327033,20150423,138,shot,2010
zJlp-nJSbr0,326485,20120129,24,dunk,2010
yQEmPj0rAnE,325899,20160907,1105,,2010
qPJ1JRVpbZk,325589,20140108,58,,2010
dt5U8e39JoA,324486,20130125,19,shot,2010
P291nt8WODI,324352,20110723,892,,2010
ojnVxGy3gCE,323351,20120429,47,,2010
W4K7nKW6sDg,322687,20161230,351,pass,2010
-wXqnGIc_7Y,321097,20111229,71,shot,2010
m5ch7nqAw6g,320847,20151115,71,,2010
oargDGDUnYs,320424,20110218,26,,2010
x_b5D8h5rWo,320100,20151006,12,pass|shot,2010
BfWuvwpC-Is,319838,20161103,369,,2010
q_xpv1DFA6k,318877,20081205,53,,2000
ZiCm2pxA9aI,318856,20160502,79,pass,2010
SEf7YjqL6z4,318815,20120528,193,,2010
mYets1nSt6k,318198,20160526,123,,2010
FpJbNkyYj2Q,318191,19870111,526,shot,1980
u5q00ADuYto,317228,20120109,84,,2010
Zh57U3KZ0sE,316502,20110603,127,,2010
k6jLVD85bis,315465,20140311,61,shot,2010
Po7-olsFlAk,314776,20170225,297,,2010
BoZDxlrFgUU,313845,20120718,341,,2010
WUyOg-vuLI8,313785,20130208,28,,2010
PYr-HOz2nA0,313423,20161228,43,pass,2010
ErEeV8l2V80,312429,20041209,439,,2000
otDyRKajEd0,312224,20161018,994,,2010
URLiUv7EXS4,312182,20110317,30,pass,2010
LOtIq2PCkjY,310593,19940306,141,dunk,1990
UyrxAlftfac,310305,20141031,330,,2010
Fe-EB9t-YJs,309172,19870111,514,shot,1980
qg48_TO2B88,309078,20161101,330,pass|move,2010
QF8yJ1J1W7Q,309075,20060701,72,block|shot,2000
bupP1rMzfjw,308916,20160319,470,pass|shot,2010
I2kyeLyAJuw,308292,19950212,198,shot|dunk|pass,1990
AoF5fuJsV64,307601,20121010,387,pass,2010
VO23vpjBHYc,306077,19860218,304,block|pass,1980
aKlYinudjLo,306032,20151208,447,pass,2010
mgON8L91834,305671,20131129,58,shot,2010
Fiu80YjVmO4,305318,20120316,511,,2010
QZFBROm2DEU,304796,20020210,39,dunk,2000
KKO7QLDNYlY,303886,20110618,77,,2010
TQ8E-bWxs60,303813,20100601,367,,2010
JvFJU-2zif4,303730,20140603,361,,2010
pz2T_BycGYk,303511,20110325,53,dunk,2010
9BudrR5tdhs,303481,20101106,25,dunk,2010
qm6BEk3ktAQ,303379,20090717,659,dunk|move|fight,2000
gsuAuE__H_k,303271,20120401,31,move,2010
YT8meoQYMjU,303006,19960225,568,,1990
DTkjv-xuryc,302284,20110723,880,,2010
XIqn6xlRvEE,301963,20110216,38,move,2010
YMitWtlOsLM,301468,20110122,41,,2010
CYxNYdtH7nc,301258,20151105,448,pass,2010
v6jNSagGaS8,301111,20160405,354,pass,2010
AP4qxxI0dro,300681,20091205,51,shot,2000
WXh88gMM6fU,300600,20170205,252,shot,2010
dz5GmPbVZrg,300401,20161107,360,shot,2010
8af6m8cPgnE,300193,20101005,23,,2010
CDrwLog5RkU,300108,20130928,286,move|shot,2010
qtxsBQ48KS4,299932,20161111,910,,2010
i-DmbNG2u5s,299286,20130326,107,,2010
JYRMZJHabcA,299176,20140730,244,,2010
FTTnaW0sLgs,298426,20120114,277,,2010
wWCHXuvpE1o,298033,20141213,12,,2010
fRjYRl1veuU,297911,20150207,36,dunk,2010
NP4ChnLAx0U,297641,20100203,49,shot,2010
3F6IEubRSc8,296858,20161209,1024,shot,2010
RKcFZvqEXjM,296814,20090223,52,shot,2000
WC99ji34hNg,296582,20121102,575,shot|pass|fight,2010
3v-WU248SSo,295877,20110723,21,,2010
LsVc2NvMfKc,295789,20110723,898,,2010
4de3Oisy0bs,294346,20110316,43,dunk|move,2010
m_Ikt0lJA5s,294214,20140212,642,pass|shot,2010
IMtJevg2sgw,294188,20161222,525,,2010
AlWlJvD6-Qc,292753,20050220,251,pass,2000
ovUgT6ngDfg,292626,20150316,542,,2010
OVo-1_GI5Qc,292340,20100122,31,dunk,2010
P3oY0u79-WI,292018,20110426,65,dunk,2010
RdRDXXAgvFw,291968,20100115,31,fight,2010
_fH6DylTVI4,291853,20151203,3254,,2010
ci1hlY666wg,291848,20160527,79,,2010
JWLMir7yyCk,291361,19811209,567,shot|move|pass|injury,1980
34gviEcQCOA,291280,20120401,37,block,2010
xnzfatMZo_Q,290890,20060702,94,fight|injury,2000
l6_m__Uh9rg,289808,20160518,79,,2010
_7Vcsr484Y0,289037,20151127,12,,2010
Sv88DVukm1g,289017,20080929,97,shot,2000
7EprveDGVBA,288937,20090429,23,dunk,2000
P5XRxfP_OJA,288696,20071113,14,dunk,2000
_wfZcdwwnpQ,288385,20101031,303,pass,2010
D9BKx2HN8Ms,288310,19920517,595,move|fight|block|shot,1990
0aN7dVy-1u0,286532,20160410,83,,2010
fQAtOD9Bbhc,286207,20131119,9,,2010
QHrcGJ1BXxs,285976,20140411,19,dunk|shot,2010
aGZ1p08aFX0,284677,20121130,42,shot,2010
9t1Hwq4j5p8,284525,20160214,288,,2010
GsywaHS3EqI,284484,20110723,894,,2010
K_fEvwEbR8o,284404,19980531,1762,shot,1990
7PkRJpLcRJ4,284321,20151204,503,pass,2010
6YpBP2mJe2s,284010,19900110,495,,1990
BN8h_LiEzIA,283872,20130303,41,dunk,2010
rqqF_WJyRFs,283262,20170218,60,dunk|pass,2010
6MEHayQVr1A,283201,20110321,48,dunk,2010
e2WD-exDgdU,282844,20121124,32,dunk,2010
LCBlPtG_NVg,282770,20170218,1272,shot,2010
zPVFjmiR7qo,282689,20120210,58,move,2010
48S774gFqfs,281085,20160424,246,shot,2010
h3Refbj9cyA,280997,20160605,24,,2010
ukfnN2j34aE,280970,20081210,124,,2000
VtFy42TpaRw,280764,20140717,127,,2010
StADbyxSCYA,280447,20170228,204,pass|injury,2010
_Y34QLhy0Og,280170,20160226,121,fight,2010
i_m-SJ218UY,280108,20080512,83,dunk,2000
4Pc6VZRas9k,279812,20081109,41,,2000
7k_DR-j4A4A,279793,20110417,72,shot,2010
wAtlAo5i0i0,279590,20080618,515,shot,2000
GVvaY3Kpwis,279362,20130210,39,dunk|block|shot,2010
bBZ-0ZeHPQU,278812,20150603,175,,2010
Mm_s00OZqzY,278752,20110425,38,,2010
PZ4KLsY84AE,278448,20090322,78,pass|shot,2000
KzMyaIkrmwM,278182,20160118,400,,2010
tBEHDyEVH9Q,277946,20161202,160,,2010
B3OnYS1OigY,277211,20031113,51,injury,2000
qb7F_DDY7Ss,276990,20110202,21,,2010
qnthxoHKUmQ,276113,20140205,96,,2010
eBQgq8-7DKc,276098,20080423,421,shot|pass|fight|block|move,2000
k9gnv7yiHBI,276030,20161125,42,dunk|pass,2010
0hOqDE0qzrM,275940,20161204,437,pass|move,2010
ciL7GiaXnI8,275527,20101218,52,move,2010
pzQtcKUNZjg,274730,20071030,879,shot,2000
bBIh04-I-iQ,274472,20110127,42,,2010
Iuecrcd322c,273892,20150109,221,,2010
hhv101bx9u0,272864,20090104,66,,2000
_SDiQQRa6OE,271857,20151114,265,,2010
nDLLdfLaSsA,271719,20151104,355,pass|shot,2010
4Vy0kI4SMvo,271208,20080321,328,,2000
nQK06eoW1ko,270843,20131104,35,shot,2010
ahIgFmN2EqI,270741,20101208,23,fight,2010
Rtlxd_c27e4,270173,20151112,97,,2010
EgqenyEJ1nQ,269721,19940424,35,fight,1990
pJjeZ4Scm9E,269394,20110423,381,shot,2010
FRQNre51P8I,269249,20070316,436,shot,2000
HNUjPUlDrO4,268791,20160403,522,,2010
LK8XOTQ01Mo,268610,20140403,184,fight,2010
v7yzswjUmNk,268381,20120229,462,,2010
D11u90iz8KY,268218,20130430,261,fight,2010
fEKx5FuMUR4,267812,20160204,787,,2010
PmGqVxYbITU,267777,20130227,93,shot,2010
zHpjgRwurRE,267538,20170130,544,,2010
nywCWcw0QEs,267050,20161122,99,pass,2010
J2pEMfPaLgY,266840,20091225,573,pass,2000
Nd38kIt0UDU,266293,20141010,120,pass,2010
NOkqmHIJt4c,265684,20160228,97,shot,2010
MAxEBNM5cNs,265322,20000604,598,,2000
H6zs5v5FU94,265063,20141009,104,pass,2010
ZpK-6WS7zeU,264893,20151125,97,,2010
JvZ9jHlrNY8,263823,20090205,136,shot|pass|move,2000
FVY_D_A75fw,263577,20121217,47,,2010
kAQwO69bn0E,263506,20110131,27,,2010
D2ZV1eYQz9c,263241,20160222,666,,2010
yBXb2sCdYUc,262930,20120404,24,dunk,2010
q7zh3uVUJv4,261846,20080223,54,dunk,2000
uZEs8eZ18mA,261605,20150105,447,,2010
-OOQcrjqYrY,260552,20160416,113,pass,2010
ycapVJIFJSI,260544,20091225,42,pass|fight,2000
pEZhKJA01-4,260524,20120108,15,shot,2010
z5WwOvpvFgg,260496,20100710,834,,2010
uDFdCo95XwU,260432,20120223,23,dunk,2010
2x5Sq_f4dwk,260120,20130508,63,fight,2010
lV-jdsJUTOk,259509,20121228,102,fight,2010
Ya3rMr3yckA,258263,20161104,81,,2010
goVbWhRS0Vg,258092,20120223,21,,2010
tPFzNomODpk,257987,20100323,56,dunk,2010
EUYRCKhFK8k,257815,20120601,28,,2010
AwGrNBEmDIU,257563,20170204,299,,2010
13Mz62nWN3o,257275,20130428,251,,2010
efxVcT7GpDk,257126,20120107,32,dunk,2010
Y43AdxgTy-k,256891,20141110,13,shot,2010
1Hco8TdCBag,256572,20170302,55,shot|pass,2010
EFpdAsOjvOE,256427,20130117,405,pass|shot,2010
PMdwXh45QE0,256117,20090215,569,,2000
BqmlbzSuH9k,255982,20111218,31,,2010
Rx2inwUj_F0,255875,20021107,408,shot|pass,2000
RhgdJ--ab74,254660,20140603,423,,2010
2QjBqowmn_Y,254540,20120127,20,move|shot|injury,2010
YJvwgLB_Rds,254353,20130507,300,,2010
GvvbghQNS3Y,253940,20160227,32,shot|move|injury,2010
wp2Js8ilSUY,253788,20160412,530,,2010
XTXWGepa_r0,253763,20091030,16,dunk,2000
3vLogBq6JYg,252832,20160421,80,shot,2010
MjPzsO84GFU,252613,20140801,188,injury|move,2010
8Sd96qJuqMM,252521,20070720,119,,2000
dtgDOT4NVVs,251873,20170119,533,,2010
fW2NlI_ABxA,251360,20161104,899,fight,2010
CNZV3aGW8_A,251267,20080202,45,dunk,2000
FaptU2Ezh2g,251100,20090609,264,,2000
5CbGypiZ_P4,250593,20170223,336,,2010
1b9ammt7YKk,250358,20101120,45,dunk,2010
1OnymxuMBMk,250290,20161031,87,pass,2010
V5Vr3Z6-P9I,250203,20170214,91,,2010
WDHQMfIxTp8,249996,20120103,477,,2010
LhoNprSP818,249838,20141211,200,injury,2010
xYkcaoscz2M,249659,20170120,162,pass,2010
tyCXnegL_zA,249623,20120107,155,,2010
-KeaQNgamW0,249590,20120304,196,,2010
6Tp7ODvRaOY,249534,20161104,75,,2010
IQpmOA1X5Ok,249118,20141031,289,pass,2010
hQyAtWjveJo,248329,20170127,34,move,2010
vtSJ7jmFsis,247911,20170116,78,pass,2010
xMz5Yfa4ziA,247765,20170219,355,,2010
4UEflLMM9CU,247642,20120209,42,,2010
DFaENku6XB4,247596,20130508,339,,2010
ymnatD8qP60,247589,20090208,175,block,2000
h9uHQALL6k0,247398,20151107,481,pass,2010
I1Ei7kCbbfk,247385,20160524,77,,2010
YWYrjqfZqA8,247100,20131218,52,dunk,2010
_eWHLqGzaho,247055,20121021,34,dunk,2010
eBGlIG4vcaU,246899,20120403,106,,2010
7AGywpJUDPk,246723,20111225,164,,2010
Ezmb1vZDlT8,246589,20120214,185,shot,2010
SP0vluTZbkI,246216,20001217,577,,2000
esO_2vnVPZg,245826,20161027,1166,,2010
H_ggcQ58K-g,245761,20000720,287,,2000
uCTIVwb-0Ss,245524,20031225,452,,2000
LKO-nD3a45A,245266,20091205,38,injury|pass|move|shot,2000
rGjN-TjUEQA,245233,20160227,16,block|shot,2010
E3ltzsoRooM,245019,20110331,206,fight,2010
nGH2JHNwBaQ,244263,20141223,200,,2010
wwus3OwzCWU,244078,20061130,1014,shot,2000
XpNwtmudALQ,243877,19960511,658,shot|block|fight|pass|injury,1990
8690Z0_jfb4,243377,20151017,24,,2010
uEC0mJ6hpOk,242667,20161109,399,,2010
2K0L4tLvRDs,242546,20120425,268,,2010
7dT6-RzSpfg,242363,20160322,271,,2010
TrrhCY9R0rU,242357,20120204,25,pass|shot,2010
IFN1NPem2R8,242267,20120926,27,pass,2010
Kq8JClcZAFM,242070,20120621,134,shot,2010
WSn3wqitRLs,241919,20150526,2611,,2010
dTUrApR2vIc,241733,20170127,105,,2010
gac74vTmyCk,241550,20091204,24,dunk,2000
HgEZIjufOtY,240537,20160503,75,,2010
COU2YleQb0s,240327,20110612,20,dunk,2010
tDnJDePq4-U,240055,20031225,575,pass,2000
YGPh99218Uk,239961,20160528,132,,2010
OGIBqZkg0GY,239354,19860404,363,shot,1980
2aDWfs56YoI,239285,20120321,615,move,2010
y6M5WgJNLAs,238771,20130703,248,,2010
qYCRLXe2gkg,238745,20170105,59,pass|shot,2010
YWoXDWhmk6A,238428,20081012,8,move,2000
SJapkOndvrs,238196,20100131,233,shot|fight|pass|move|injury,2010
WhpuCS9ORxw,237848,20151029,2535,,2010
eFyw_PaUPJc,237765,20161220,38,pass|shot,2010
8te1ICIfrCs,237575,19911225,765,,1990
HQdHCUqS10c,237562,20150402,65,,2010
YwsCnf-NVFc,237318,20120331,37,move|pass,2010
4tYlhlu99P8,237284,20151229,12,dunk,2010
-uAtrpS8wwc,237086,20110724,102,,2010
QJEC0YqUdfM,237014,20140725,277,,2010
I1be5-5Wmg8,236448,20141125,391,pass|block,2010
uIIBmHsoL94,236367,20150219,2734,pass|block,2010
_dY0JCcUw7U,235871,20161225,70,,2010
pBXQffltDaw,235475,20170209,107,,2010
DboMM7uCE3w,234989,20110322,588,pass,2010
U6njR570-4o,234989,20141022,240,pass|block,2010
wXd4NgAjDMo,234966,20110406,45,dunk,2010
5db8BfRy9Y4,234483,20160206,480,pass,2010
-ypy4mkzuw4,234475,20161219,84,pass,2010
RPPHjQdgqfk,234474,19870111,525,shot|fight,1980
drf6dhLQWOI,234360,20150412,42,dunk|injury,2010
ze2-UA0Ztr0,234244,19930116,1001,block,1990
hAfM2-lzgK4,233978,20050501,31,,2000
JF-BrwRq_9o,233968,20120325,42,,2010
IE2e86u3gBQ,233939,19900419,371,fight,1990
XIXZd58th8c,233733,20160209,490,,2010
xuL1h8RO-_M,233624,20100209,39,move,2010
5x3gaaTO5Rg,233506,20170126,562,,2010
5AWDZpkumx4,233471,20140302,121,shot,2010
XAR2r1F-cE0,233404,20150522,267,dunk|shot|fight,2010
-uItzzp2vWk,233366,20110903,44,shot,2010
qsxvWL9-iPs,233361,20160303,2636,,2010
kYQNHCoDjHs,233017,20161117,92,pass,2010
3a0kcn3NWZ0,232818,20170110,45,pass|dunk|shot,2010
GT0kE3LlgFg,232295,20131114,149,shot,2010
Wo7hTQ2jvmY,232286,20170127,424,pass,2010
alahmwbH4GA,231935,20170225,88,,2010
dPbexkUU_BE,231841,20170113,37,pass|dunk|shot,2010
rvIEpiZMUiw,231621,20120423,19,pass,2010
P0RGcMhGMk4,231602,19911214,256,,1990
CjNILHkS-_Y,231243,20100125,31,move,2010
XH3KvsAGXps,230988,20160620,901,,2010
JMzQPY3mqsQ,230819,20161116,76,pass|dunk,2010
i5zomPfxJ1g,230624,20110126,110,dunk,2010
0wCG9mnRr74,230515,20090521,40,,2000
Z0OhgD5VAtM,229818,20120926,63,pass,2010
mP7appsJAo8,229423,20110408,344,,2010
LB4rplyj3TU,228725,20150331,36,move|shot,2010
XV7CdlfxYTU,228710,19960607,60,fight,1990
ehjVfmR7iAQ,228591,19870111,357,shot,1980
6rleBn2pNpU,228498,20120222,475,,2010
wcRGMUmHBno,228299,20120404,564,pass|dunk,2010
EFeDKT9Kyus,228133,20111229,162,,2010
dikRszdjGvA,228099,20101210,540,pass,2010
GfXwWcxVhT0,227839,20151013,803,,2010
hmX6jiXw-Zo,227647,20110723,892,,2010
6XN7fgI-Bls,227395,20131113,293,pass|shot,2010
XgHMMawLL2s,226777,20160509,559,pass,2010
dDNgJ-wPSV0,226374,20161226,445,,2010
Ed6X8ZaHuCM,226291,20130128,41,dunk|shot,2010
c4DucZ9Tr9A,226209,20080722,159,pass|shot|fight,2000
u-PwEFnPLNQ,225384,20120219,176,block,2010
aezOrPI-5ZA,224890,19931119,9,,1990
oOoixtmEgVQ,224115,20141007,55,shot,2010
KO33-xQ-gwM,223968,20120415,86,move,2010
IyKjIEerYJE,223437,20150112,699,,2010
tYehOBuP4k8,223208,20040601,78,dunk|fight,2000
gS33m_LILO0,223071,20160401,76,pass|shot,2010
mtVNO3qP-4g,222160,20160121,402,pass,2010
xoJRyw5sc2k,222114,20120506,177,dunk,2010
wmri0QZYKks,222029,20130222,24,,2010
qSN1yRY_cXM,222013,20120421,36,pass,2010
PNtaCRUZxb0,221904,20120314,315,,2010
6k1BaTRpIHk,221715,20101111,164,shot,2010
4eTdgHUC5F4,221204,20160221,433,,2010
iNa3ROnSkg0,221155,20131003,113,,2010
K7mrHn-0Rrk,221050,20131226,945,shot,2010
h8oizruFbTU,220949,20131129,109,,2010
ZUw8M90ui9A,220730,20090723,62,dunk,2000
olJNyqMBgqo,220483,20120111,117,,2010
-fYiuZUSkLo,220326,20160612,539,,2010
RVZxFE57mQU,220230,20100228,540,,2010
m1qPTATzegQ,220160,20100219,36,,2010
RZZ-Qtm6a4o,219881,20170219,147,,2010
vDUAUfsV0G4,219728,20151027,150,block,2010
a8WYx7mcCPE,219589,20110101,34,move,2010
ZeTFNFQrnMo,219130,20161121,42,pass|shot,2010
J0yLWALmuoQ,218981,20161215,82,pass,2010
v6x78Isb9gU,218847,20100402,38,fight,2010
Z_w8fN8tmsE,218758,20090221,25,dunk|pass,2000
gBqysjxznkA,218667,20070115,379,,2000
z96vrRZk0Bg,218509,20121103,168,,2010
fZ6KRIo4AQA,218465,20110211,24,,2010
cvTElpyNsnU,218150,20130303,66,dunk,2010
fdRlEnM87fM,217778,20100323,100,,2010
pLNpIt3To2Y,217772,20161126,84,pass,2010
YvyIKSu1Agc,217761,20120329,54,,2010
7OZS9P3YraY,217657,19990625,700,shot,1990
CLymcu4v9Ag,217620,20170305,217,shot,2010
UwdXDO_99BA,217466,20091012,38,,2000
kXlLib0Og-4,217400,20041209,248,,2000
nrXCNqKp2ak,217239,20121225,576,,2010
wbZuJybniLA,217230,20161205,101,pass,2010
FNBmR09eUPU,217191,20060613,493,,2000
A9aWEZxuNQw,217056,20060122,192,shot,2000
ZwRDvF-xOpQ,216925,20090304,43,,2000
gM6xmbHzn6I,216634,20120304,241,,2010
yWp8RDUozKE,216611,20041102,799,,2000
vHazrzcrPjM,216431,20151019,729,,2010
xC8iEdqkbEk,216398,20161216,934,,2010
DCXHK6lyp0U,215888,20140228,252,pass,2010
WiUmuMqYhks,215809,20170205,93,,2010
TKEOrHeN1IY,215702,20120314,65,pass|shot,2010
sqPetcJQdVw,215630,20101214,41,shot,2010
a0j1kzGo77A,215433,20150423,45,dunk|block,2010
xDiFVDNCQOU,215341,20161206,92,pass,2010
wO24J_Luy-U,215274,20131129,46,pass,2010
ovAnTOatc9Y,215009,20170126,445,,2010
3l5EZeGXeSA,214507,20120329,73,,2010
0OEl8uZ3N50,214207,20090123,108,shot,2000
gOCXYV07BtQ,214150,20110131,26,dunk,2010
VvTkrJPgmfs,213420,20150311,33,,2010
qbwm2tolAHo,213340,20050505,105,move,2000
R_k_crufV1g,213270,20170223,254,shot,2010
PbQdvBzq46M,213123,20160123,238,pass,2010
KJ1FkBmbgLg,213104,20081114,15,move,2000
7cdcT2zZQEk,212983,20160525,77,pass,2010
6kWP-D7GZIw,212972,20111225,179,shot,2010
Sg2lOGrz6FQ,212922,20120314,473,pass,2010
yZJ3KmHI8i0,212806,20040315,601,pass|shot,2000
IkvIVc6ivGs,212742,20110203,173,,2010
YQktQx7JRso,212714,20140307,53,dunk|pass|shot,2010
mCTQ_xiMFNk,212625,20111219,191,,2010
tPrg4MnNl-4,212433,20160412,3132,,2010
dj2lA7A8rRI,212332,20161208,545,,2010
P4cgdz2BdjA,212268,20161110,94,pass,2010
LmAHl2Hi27E,211852,20100209,197,shot,2010
RPrg3teXY6c,211758,20121011,17,,2010
vowNwPPhciM,211725,20101127,58,,2010
5e8883QlBzQ,211716,20090217,36,pass|shot,2000
xNU4cT21C_4,211651,20091026,113,,2000
ZdkA9UNLcrQ,211269,20170118,33,pass|dunk,2010
t9ITvdAXiCU,210729,20100611,238,,2010
sDgcfxlOx-g,210105,20140420,104,pass,2010
